"Ticker","Period","Date","""Open""","""High""","""Low""","""Close""","""Volume""","""LogReturn""","Sector"
"IBM","W","2023-03-24","123.36000061035156","125.4000015258789","122.87999725341797","125.29000091552734","3812644","0","SoftwareAndServices"
"IBM","W","2023-03-31","126.47000122070312","131.47999572753906","126.47000122070312","131.08999633789062","20779522","4.629256429069484","SoftwareAndServices"
"IBM","W","2023-04-06","130.97000122070312","132.61000061035156","130.31500244140625","130.5","13172262","-0.4500696882848487","SoftwareAndServices"
"IBM","W","2023-04-14","129.8300018310547","131.10499572753906","126.","128.13999938964844","19506500","-1.8084295864763122","SoftwareAndServices"
"IBM","W","2023-04-21","128.3000030517578","130.97999572753906","125.2699966430664","125.7300033569336","30345865","-1.8807523366583534","SoftwareAndServices"
"IBM","W","2023-04-28","125.55000305175781","127.25","124.55999755859375","126.41000366210938","20655592","0.5408417140062793","SoftwareAndServices"
"IBM","W","2023-05-05","126.3499984741211","126.75","121.75599670410156","123.6500015258789","21164660","-2.1833731953745272","SoftwareAndServices"
"IBM","W","2023-05-12","123.76000213623047","123.91999816894531","120.55000305175781","122.83999633789062","20404364","0.7059226662471163","SoftwareAndServices"
"IBM","W","2023-05-19","123.","128.2899932861328","122.33999633789062","127.26000213623047","18284524","3.598181317249405","SoftwareAndServices"
"IBM","W","2023-05-26","127.5","129.66000366210938","125.01000213623047","128.88999938964844","21029979","1.2808401902060451","SoftwareAndServices"
"IBM","W","2023-06-02","129.55999755859375","133.1199951171875","127.45999908447266","132.4199981689453","24843143","2.7387685592466404","SoftwareAndServices"
"IBM","W","2023-06-09","133.1199951171875","136.10000610351562","131.8800048828125","135.3000030517578","21755079","2.174901769095383","SoftwareAndServices"
"IBM","W","2023-06-16","136.","139.468994140625","135.82200622558594","137.47999572753906","24228597","1.6112288445014444","SoftwareAndServices"
"IBM","W","2023-06-23","136.36000061035156","137.22999572753906","129.17999267578125","129.42999267578125","27111509","-5.855399550427299","SoftwareAndServices"
"IBM","W","2023-06-30","129.38999938964844","135.02999877929688","129.30999755859375","133.80999755859375","18695850","3.384072572563812","SoftwareAndServices"
"IBM","W","2023-07-07","133.4199981689453","134.35000610351562","131.5500030517578","132.0800018310547","10923840","-1.2928747919463413","SoftwareAndServices"
"IBM","W","2023-07-14","131.75999450683594","135.3300018310547","131.69500732421875","133.39999389648438","15109770","0.9993882852288971","SoftwareAndServices"
"IBM","W","2023-07-21","133.25999450683594","140.32000732421875","133.10000610351562","138.94000244140625","29295540","4.152930133730592","SoftwareAndServices"
"IBM","W","2023-07-28","139.35000610351562","143.9499969482422","138.7790069580078","143.4499969482422","24310886","3.246001459326253","SoftwareAndServices"
"IBM","W","2023-08-04","143.80999755859375","146.08999633789062","142.1699981689453","144.24000549316406","24072830","0.5507205031220153","SoftwareAndServices"
"IBM","W","2023-08-11","145.","146.5","142.2050018310547","143.1199951171875","19428470","0.3794571162196281","SoftwareAndServices"
"IBM","W","2023-08-18","143.0500030517578","143.36500549316406","139.75999450683594","141.41000366210938","18826007","-1.1947956354232736","SoftwareAndServices"
"IBM","W","2023-08-25","141.4199981689453","145.47000122070312","141.11000061035156","145.35000610351562","15614989","2.786226108034495","SoftwareAndServices"
"IBM","W","2023-09-01","145.41000366210938","148.10000610351562","145.2100067138672","147.94000244140625","15198607","1.7819031504174854","SoftwareAndServices"
"IBM","W","2023-09-08","147.91000366210938","149.","147.1199951171875","147.67999267578125","13719451","-0.1757535225998197","SoftwareAndServices"
"IBM","W","2023-09-15","148.57000732421875","148.77999877929688","145.52999877929688","145.99000549316406","19316647","-1.1443575747781876","SoftwareAndServices"
"IBM","W","2023-09-22","145.77000427246094","151.92999267578125","144.66000366210938","146.91000366210938","23597168","0.6301788713805934","SoftwareAndServices"
"IBM","W","2023-09-29","146.57000732421875","147.42999267578125","139.61000061035156","140.3000030517578","23445425","-4.499353648887261","SoftwareAndServices"
"IBM","W","2023-10-06","140.0399932861328","142.94000244140625","139.86000061035156","142.02999877929688","15932918","1.233068916542246","SoftwareAndServices"
"IBM","W","2023-10-13","142.3000030517578","143.41000366210938","138.27999877929688","138.4600067138672","5396563","-2.513547909675895","SoftwareAndServices"
"IBM","W","2023-10-20","139.27999877929688","140.60000610351562","136.3300018310547","137.16000366210938","6434738","-0.9389014796484241","SoftwareAndServices"
"IBM","W","2023-10-27","136.52999877929688","144.64999389648438","135.8699951171875","142.52000427246094","7454945","3.907845193381476","SoftwareAndServices"
"IBM","W","2023-11-03","143.19000244140625","148.4199981689453","142.5800018310547","147.89999389648438","7663974","3.7749013912028007","SoftwareAndServices"
"IBM","W","2023-11-10","147.88999938964844","149.67999267578125","145.2899932861328","149.02000427246094","5909238","1.8980276392641438","SoftwareAndServices"
"IBM","W","2023-11-17","148.4600067138672","153.47999572753906","147.36000061035156","152.88999938964844","6724954","2.5969634990157253","SoftwareAndServices"
"IBM","W","2023-11-24","152.50999450683594","155.6999969482422","152.35000610351562","155.17999267578125","3304541","1.4978044968766424","SoftwareAndServices"
"IBM","W","2023-12-01","155.13999938964844","160.58999633789062","154.86000061035156","160.5500030517578","7511784","3.460504336532688","SoftwareAndServices"
"IBM","W","2023-12-08","160.2899932861328","162.77999877929688","159.97999572753906","161.9600067138672","7116550","0.8782333449441682","SoftwareAndServices"
"IBM","W","2023-12-15","162.67999267578125","166.33999633789062","160.1699981689453","162.22999572753906","17611353","0.16670103882430176","SoftwareAndServices"
"IBM","W","2023-12-22","162.22999572753906","163.3300018310547","159.52999877929688","162.13999938964844","10703510","-0.055474536313138145","SoftwareAndServices"
"IBM","W","2023-12-29","162.22999572753906","164.17999267578125","162.0500030517578","163.5500030517578","4668310","0.8696211097922513","SoftwareAndServices"
"IBM","W","2024-01-05","162.8300018310547","163.17999267578125","158.6699981689453","159.16000366210938","5059433","-2.684194012677088","SoftwareAndServices"
"IBM","W","2024-01-12","158.69000244140625","165.97000122070312","157.89999389648438","165.8000030517578","10871874","4.171902008588124","SoftwareAndServices"
"IBM","W","2024-01-19","165.8000030517578","171.55999755859375","165.05999755859375","171.47999572753906","5921473","3.4258097534582976","SoftwareAndServices"
"IBM","W","2024-01-26","172.82000732421875","196.88999938964844","172.39999389648438","187.4199981689453","11216998","9.29554632525942","SoftwareAndServices"
"IBM","W","2024-02-02","187.4600067138672","189.4600067138672","182.7100067138672","185.7899932861328","28283876","-0.8697070209888524","SoftwareAndServices"
"IBM","W","2024-02-09","185.50999450683594","187.17999267578125","181.5","186.33999633789062","10295762","1.1991125765794974","SoftwareAndServices"
"IBM","W","2024-02-16","185.8800048828125","188.9499969482422","182.25999450683594","187.63999938964844","7308151","0.6976511094271443","SoftwareAndServices"
"IBM","W","2024-02-23","187.63999938964844","188.72000122070312","178.75","185.72000122070312","5514765","-1.0232350112932442","SoftwareAndServices"
"IBM","W","2024-03-01","185.60000610351562","188.3800048828125","182.6199951171875","188.1999969482422","8663194","1.3353412186294156","SoftwareAndServices"
"IBM","W","2024-03-08","187.80999755859375","198.72999572753906","187.6699981689453","195.9499969482422","8175176","4.117959684203054","SoftwareAndServices"
"IBM","W","2024-03-15","194.60000610351562","199.17999267578125","190.6999969482422","191.07000732421875","11170964","-2.4904259760271774","SoftwareAndServices"
