"Ticker","Period","Date","""Open""","""High""","""Low""","""Close""","""Volume""","""LogReturn""","Sector"
"AAPL","D","2023-03-24","158.86000061035156","160.33999633789062","157.85000610351562","160.25","59256343","0","TechnologyHardwareAndEquipment"
"AAPL","D","2023-03-27","159.94000244140625","160.77000427246094","157.8699951171875","158.27999877929688","52390266","-1.2293299349161568","TechnologyHardwareAndEquipment"
"AAPL","D","2023-03-28","157.97000122070312","158.49000549316406","155.97999572753906","157.64999389648438","45992152","-0.39803189769477276","TechnologyHardwareAndEquipment"
"AAPL","D","2023-03-29","159.3699951171875","161.0500030517578","159.35000610351562","160.77000427246094","51305691","1.9790742129842442","TechnologyHardwareAndEquipment"
"AAPL","D","2023-03-30","161.52999877929688","162.47000122070312","161.27099609375","162.36000061035156","49501689","0.9889881791605992","TechnologyHardwareAndEquipment"
"AAPL","D","2023-03-31","162.44000244140625","165.","161.91000366210938","164.89999389648438","68749792","1.5644205941022005","TechnologyHardwareAndEquipment"
"AAPL","D","2023-04-03","164.27000427246094","166.2899932861328","164.22000122070312","166.1699981689453","56976187","0.770166355044366","TechnologyHardwareAndEquipment"
"AAPL","D","2023-04-04","166.59500122070312","166.83999633789062","165.11000061035156","165.6300048828125","46278295","-0.3249643690696691","TechnologyHardwareAndEquipment"
"AAPL","D","2023-04-05","164.74000549316406","165.0500030517578","161.8000030517578","163.75999450683594","51511744","-1.1290287513422759","TechnologyHardwareAndEquipment"
"AAPL","D","2023-04-06","162.42999267578125","164.95799255371094","162.","164.66000366210938","45390123","0.5495903672834146","TechnologyHardwareAndEquipment"
"AAPL","D","2023-04-10","161.4199981689453","162.02999877929688","160.0800018310547","162.02999877929688","47716882","-1.597233586979263","TechnologyHardwareAndEquipment"
"AAPL","D","2023-04-11","162.35000610351562","162.36000061035156","160.50999450683594","160.8000030517578","47644217","-0.7591160506113748","TechnologyHardwareAndEquipment"
"AAPL","D","2023-04-12","161.22000122070312","162.05999755859375","159.77999877929688","160.10000610351562","50133062","-0.43532147696346835","TechnologyHardwareAndEquipment"
"AAPL","D","2023-04-13","161.6300048828125","165.8000030517578","161.4199981689453","165.55999755859375","68445649","3.4103630524210393","TechnologyHardwareAndEquipment"
"AAPL","D","2023-04-14","164.58999633789062","166.32000732421875","163.82000732421875","165.2100067138672","49386480","-0.21139819394035975","TechnologyHardwareAndEquipment"
"AAPL","D","2023-04-17","165.08999633789062","165.38999938964844","164.02999877929688","165.22999572753906","41516217","0.012099154324540784","TechnologyHardwareAndEquipment"
"AAPL","D","2023-04-18","166.10000610351562","167.41000366210938","165.64999389648438","166.47000122070312","49923008","0.7504723871135432","TechnologyHardwareAndEquipment"
"AAPL","D","2023-04-19","165.8000030517578","168.16000366210938","165.5399932861328","167.6300048828125","47720166","0.6968244450070271","TechnologyHardwareAndEquipment"
"AAPL","D","2023-04-20","166.08999633789062","167.8699951171875","165.55999755859375","166.64999389648438","52456377","-0.5846274281344988","TechnologyHardwareAndEquipment"
"AAPL","D","2023-04-21","165.0500030517578","166.45199584960938","164.49000549316406","165.02000427246094","58337341","-0.9780916193947831","TechnologyHardwareAndEquipment"
"AAPL","D","2023-04-24","165.","165.60000610351562","163.88999938964844","165.3300018310547","41949581","0.1878545331279513","TechnologyHardwareAndEquipment"
"AAPL","D","2023-04-25","165.19000244140625","166.30499267578125","163.72999572753906","163.77000427246094","48714063","-0.9435659234963589","TechnologyHardwareAndEquipment"
"AAPL","D","2023-04-26","163.05499267578125","165.27999877929688","162.8000030517578","163.75999450683594","45498796","-0.0061120872955067185","TechnologyHardwareAndEquipment"
"AAPL","D","2023-04-27","165.19000244140625","168.55999755859375","165.19000244140625","168.41000366210938","64902329","2.839526936524983","TechnologyHardwareAndEquipment"
"AAPL","D","2023-04-28","168.49000549316406","169.85000610351562","167.8800048828125","169.67999267578125","55275851","0.7541054486406296","TechnologyHardwareAndEquipment"
"AAPL","D","2023-05-01","169.27999877929688","170.4499969482422","168.63999938964844","169.58999633789062","52472936","-0.05303886243238631","TechnologyHardwareAndEquipment"
"AAPL","D","2023-05-02","170.08999633789062","170.35000610351562","167.5399932861328","168.5399932861328","48425696","-0.6191420923589042","TechnologyHardwareAndEquipment"
"AAPL","D","2023-05-03","169.5","170.9199981689453","167.16000366210938","167.4499969482422","65136018","-0.646728599330193","TechnologyHardwareAndEquipment"
"AAPL","D","2023-05-04","164.88999938964844","167.0399932861328","164.30999755859375","165.7899932861328","81235427","-0.9913429037699428","TechnologyHardwareAndEquipment"
"AAPL","D","2023-05-05","170.97500610351562","174.3000030517578","170.75999450683594","173.57000732421875","113453171","4.692692172716728","TechnologyHardwareAndEquipment"
"AAPL","D","2023-05-08","172.47999572753906","173.85000610351562","172.11000061035156","173.5","55962793","-0.04033376808471045","TechnologyHardwareAndEquipment"
"AAPL","D","2023-05-09","173.0500030517578","173.5399932861328","171.60000610351562","171.77000427246094","45326874","-0.9971156931060876","TechnologyHardwareAndEquipment"
"AAPL","D","2023-05-10","173.02000427246094","174.02999877929688","171.89999389648438","173.55499267578125","53724501","1.039173522106318","TechnologyHardwareAndEquipment"
"AAPL","D","2023-05-11","173.85000610351562","174.58999633789062","172.1699981689453","173.75","49514676","0.11236053841621185","TechnologyHardwareAndEquipment"
"AAPL","D","2023-05-12","173.6199951171875","174.05999755859375","171.","172.57000732421875","45533138","-0.5410029788668891","TechnologyHardwareAndEquipment"
"AAPL","D","2023-05-15","173.16000366210938","173.2100067138672","171.47000122070312","172.07000732421875","37266659","-0.2897374855299062","TechnologyHardwareAndEquipment"
"AAPL","D","2023-05-16","171.99000549316406","173.13800048828125","171.7989959716797","172.07000732421875","42110293","0.","TechnologyHardwareAndEquipment"
"AAPL","D","2023-05-17","171.7100067138672","172.9250030517578","170.4199981689453","172.69000244140625","57951604","0.36031562201266354","TechnologyHardwareAndEquipment"
