"Ticker","Period","Date","""Open""","""High""","""Low""","""Close""","""Volume""","""LogReturn""","Sector"
"AAPL","M","2023-03-31","158.86000061035156","165.","155.97999572753906","164.89999389648438","327195933","0","TechnologyHardwareAndEquipment"
"AAPL","M","2023-04-28","164.27000427246094","169.85000610351562","159.77999877929688","169.67999267578125","969776368","2.9017122598966383","TechnologyHardwareAndEquipment"
"AAPL","M","2023-05-31","169.27999877929688","179.35000610351562","164.30999755859375","177.25","1275364523","2.8987258679327166","TechnologyHardwareAndEquipment"
"AAPL","M","2023-06-30","177.6999969482422","194.47999572753906","176.93099975585938","193.97000122070312","1297863403","4.606622061708343","TechnologyHardwareAndEquipment"
"AAPL","M","2023-07-31","193.77999877929688","198.22999572753906","186.60000610351562","196.4499969482422","996368613","9.433004920001764","TechnologyHardwareAndEquipment"
"AAPL","M","2023-08-31","196.23500061035156","196.72999572753906","171.9600067138672","187.8699951171875","1323817340","1.2785460184213449","TechnologyHardwareAndEquipment"
"AAPL","M","2023-09-29","189.48500061035156","189.97999572753906","167.6199951171875","171.2100067138672","1337873796","-4.2384295713419835","TechnologyHardwareAndEquipment"
"AAPL","M","2023-10-31","171.22000122070312","182.33999633789062","165.6699981689453","170.77000427246094","501619737","-8.867828198392392","TechnologyHardwareAndEquipment"
"AAPL","M","2023-11-30","171.","192.92999267578125","170.1300048828125","189.9499969482422","1040578051","-0.25699575033699684","TechnologyHardwareAndEquipment"
"AAPL","M","2023-12-29","190.3300018310547","199.6199951171875","187.4600067138672","192.52999877929688","1033285674","11.374692867208225","TechnologyHardwareAndEquipment"
"AAPL","M","2024-01-31","187.14999389648438","196.3800048828125","180.1699981689453","184.39999389648438","1160219323","1.3582531574126033","TechnologyHardwareAndEquipment"
"AAPL","M","2024-02-29","183.98500061035156","191.0500030517578","179.25","180.75","1161711745","-4.222721100274951","TechnologyHardwareAndEquipment"
"AAPL","M","2024-03-28","179.5500030517578","180.52999877929688","168.4949951171875","171.47999572753906","1073832173","-1.8548199030111179","TechnologyHardwareAndEquipment"
"AAPL","M","2024-04-30","171.19000244140625","178.36000061035156","164.0749969482422","170.3300018310547","1246221542","-5.128633069134702","TechnologyHardwareAndEquipment"
"AAPL","M","2024-05-31","169.5800018310547","193.","169.11000061035156","192.25","1336570142","-0.6706286010827678","TechnologyHardwareAndEquipment"
"AAPL","M","2024-06-28","192.89999389648438","220.1999969482422","192.14999389648438","210.6199951171875","1670219971","13.023285856331768","TechnologyHardwareAndEquipment"
"AAPL","M","2024-07-31","212.08999633789062","237.22999572753906","211.9199981689453","222.0800018310547","1153193377","9.555264040149481","TechnologyHardwareAndEquipment"
"AAPL","M","2024-08-30","224.3699951171875","232.9199981689453","196.","229.","1122666993","5.4410820337789545","TechnologyHardwareAndEquipment"
"AAPL","M","2024-09-30","228.5500030517578","233.08999633789062","213.9199981689453","233.","1232391861","3.2345011712101357","TechnologyHardwareAndEquipment"
"AAPL","M","2024-10-31","229.52000427246094","237.49000549316406","221.3300018310547","225.91000366210938","930835961","1.7467248908297206","TechnologyHardwareAndEquipment"
"AAPL","M","2024-11-29","220.96499633789062","237.80999755859375","219.7100067138672","237.3300018310547","891640714","-3.0429168832149522","TechnologyHardwareAndEquipment"
"AAPL","M","2024-12-31","237.27000427246094","260.1000061035156","237.16000366210938","250.4199981689453","977942014","5.1708293973382835","TechnologyHardwareAndEquipment"
"AAPL","M","2025-01-31","248.92999267578125","249.10000610351562","219.3800048828125","235.8699951171875","1200291603","5.515525317868875","TechnologyHardwareAndEquipment"
"AAPL","M","2025-02-28","229.99000549316406","250.","225.6999969482422","241.83999633789062","862258868","-5.81024005995785","TechnologyHardwareAndEquipment"
"AAPL","M","2025-03-31","241.7899932861328","244.02699279785156","208.4199981689453","222.1300048828125","1115306137","2.643653065200091","TechnologyHardwareAndEquipment"
"AAPL","M","2025-04-30","219.80499267578125","225.19000244140625","169.2100067138672","212.5","1607318483","-8.15001312997875","TechnologyHardwareAndEquipment"
"AAPL","M","2025-05-30","209.0800018310547","214.55999755859375","193.25","200.85000610351562","1195889556","-4.3353012520270795","TechnologyHardwareAndEquipment"
"AAPL","M","2025-06-30","200.27999877929688","207.38999938964844","195.07000732421875","205.1699981689453","1100504397","-5.365766788110249","TechnologyHardwareAndEquipment"
"AAPL","M","2025-07-31","206.6649932861328","216.22999572753906","206.13999938964844","207.57000732421875","1079935847","2.1508548340314126","TechnologyHardwareAndEquipment"
"AAPL","M","2025-08-08","210.86500549316406","231.","201.5","229.35000610351562","536260754","1.1697661337878307","TechnologyHardwareAndEquipment"
